t,prn,x,y,z,vx,vy,vz,clock
497984.0,3,19858914.26813161,-8086735.141386032,15548279.130970739,2565.826296670763,1779.4744950061754,-2311.0382319173914,0.0004907931356431308
498584.0,3,21319888.849675532,-6989318.159267618,14103455.41868273,2300.8612124096776,1876.4756961704916,-2501.843227662449,0.0004907837681363985
499184.0,3,22616600.62153528,-5838048.369275827,12549943.293227552,2018.6250172560672,1958.8702524819184,-2673.0674473409085,0.0004907745128031382
499784.0,3,23739349.994163483,-4641871.156538336,10899876.171657123,1721.3580551095106,2026.0706519099476,-2823.4532402104032,0.0004907653724362274
500384.0,3,24679812.974880133,-3410048.328598736,9166091.938157236,1411.4025047551606,2077.61170007392,-2951.913812360023,0.0004907563489316817
500984.0,3,25431096.388822533,-2152084.257068431,7362028.863803312,1091.1840045122458,2113.1488959850876,-3057.5427400862677,0.0004907476829243
501584.0,3,25987781.91569462,-877650.1062519043,5501616.307730736,763.1855884395605,2132.4739722412523,-3139.6056430287317,0.0004907388951281264
502184.0,3,26345956.536148947,403490.3714360874,3599166.611964558,429.9366261584916,2135.4928620631063,-3197.5627825238457,0.0004907302244556871
502784.0,3,26503232.40090593,1681556.3813240784,1669262.3054765046,93.98717948117013,2122.2393059773744,-3231.0575312207197,0.0004907216692018767
503384.0,3,26458754.30206139,2946824.0042782794,-273355.7345449969,-242.1099331181189,2092.869200377667,-3239.9197404894544,0.0004907132267920752
503984.0,3,26213195.700027943,4189698.8072009375,-2213900.0372887873,-575.818006221217,2047.6577757101902,-3224.164443557372,0.0004907048938073729
504584.0,3,25768743.55316996,5400786.523189742,-4137647.130712122,-904.6346833427986,1986.995996050845,-3183.989265467533,0.0004906966660156372
505184.0,3,25129072.361532964,6570961.346662689,-6030046.209910823,-1226.1094610915593,1911.3862500125695,-3119.7706312589057,0.0004906885384080402
505784.0,3,24299307.893129896,7691431.431374754,-7876825.175829034,-1537.8603821272607,1821.4374023719465,-3032.0588658686906,0.0004906805052406532
506384.0,3,23285981.1072402,8753801.221601445,-9664093.396193525,-1837.5898545037176,1717.8592738723942,-2921.5722790315504,0.0004906725600806996
506984.0,3,22096972.824782405,9750130.287992172,-11378440.598013766,-2123.0995504203715,1601.4566135856676,-2789.1903262079554,0.000490664695857054
507584.0,3,20741449.721950434,10672988.378968466,-13007031.357103005,-2392.3043509313234,1473.1226242421258,-2635.9459326537767,0.0004906569049145699
508184.0,3,19229791.370152734,11515506.64522557,-14537695.44782672,-2643.2459180264773,1333.8307728708087,-2463.0166910897083,0.0004906525675583114
508784.0,3,17573514.24121766,12271423.517577715,-15959009.02825713,-2874.1022484548325,1184.632866430221,-2271.7172353741685,0.0004906449664042146
509384.0,3,15785179.756209726,12935128.424678816,-17260378.100644775,-3083.2023195547263,1026.6436408835862,-2063.487298097291,0.000490637412648976
509984.0,3,13878305.344382117,13501698.493966678,-18432107.686082345,-3269.033624964312,861.03826748141,-1839.882915098234,0.0004906298969066946
510584.0,3,11867265.153933315,13966931.80638882,-19465468.897726823,-3430.2517861094743,689.0430679222768,-1602.5652958276262,0.0004906224095222435
511184.0,3,9767186.658211367,14327375.525244495,-20352758.531275634,-3565.6885581055667,511.92735258369066,-1353.2896143069518,0.0004906149406400665
511784.0,3,7593843.9990956485,14580349.224348051,-21087351.478954107,-3674.3587851281322,330.99519697539915,-1093.8935096469543,0.000490603923248297
512384.0,3,5363541.560155423,14723962.51212427,-21663747.721933667,-3755.466690527339,147.57658935136357,-826.2846611657069,0.0004905963931407214
512984.0,3,3093006.022267648,14757128.790541193,-22077608.595734775,-3808.410499991059,-36.98055457639879,-552.4291280386356,0.0004905888514676215
513584.0,3,799264.0781305318,14679572.747363698,-22325789.179233875,-3832.7867615962246,-221.31944868189177,-274.33830450773536,0.0004905812882751605
514184.0,3,-1500476.1436044127,14491833.148903241,-22406361.208247792,-3828.3932881422047,-404.0830812658291,5.943870942744951,0.0004905736937614343
514784.0,3,-3788946.2769257287,14195260.311503895,-22318628.599374443,-3795.2311378933,-583.9230101463891,286.3540582219723,0.0004905660583460385
515384.0,3,-6048940.40551886,13792007.892963553,-22063134.917346865,-3733.5058209150848,-759.5049204539185,564.8237680507953,0.0004905617599413326
515984.0,3,-8263434.890437645,13285021.446192952,-21641663.451368954,-3643.6259633593795,-929.5305104367815,839.2893801840077,0.0004905540834396487
516584.0,3,-10415713.918844374,12678017.793985836,-21057228.09763219,-3526.2037603566314,-1092.726739664038,1107.7110937158052,0.0004905463393048334
517184.0,3,-12489487.734583301,11975462.94460751,-20314056.89646328,-3382.0513304285623,-1247.8676242813356,1368.0832233002357,0.0004905385195089291
517784.0,3,-14469012.254943797,11182542.963297274,-19417566.983466607,-3212.1773340485656,-1393.7796413501308,1618.4489259366835,0.0004905306165681056
518384.0,3,-16339205.49722088,10305130.050631946,-18374331.3001703,-3017.7820445136263,-1529.350258694684,1856.9140429761324,0.0004905226235994098
518984.0,3,-18085760.718015786,9349743.560419194,-17192037.034263972,-2800.2511270507766,-1653.5362798347132,2081.660865679513,0.0004905145343739764
431984.0,4,-6418829.697864881,17682930.15637766,-18647910.099548545,-2338.3223331001554,-2606.8161656383713,-1680.9951501425046,5.44956490074873e-05
432584.0,4,-7795206.135665683,16052628.138130367,-19583279.94575654,-2246.8516408466703,-2823.9363788187666,-1434.9307032170193,5.4496012147709665e-05
433184.0,4,-9111487.428473772,14298568.880438078,-20367645.90957959,-2138.1307202610365,-3019.1322849152602,-1177.9850571996403,5.4496423972089866e-05
433784.0,4,-10357579.990513626,12434360.05559677,-20995080.89060859,-2013.0287794655105,-3190.923163422057,-912.1677265153146,5.449688810336746e-05
434384.0,4,-11523949.970727617,10474440.931542598,-21460883.044485573,-1872.540862106091,-3338.0166043488853,-639.5515753714602,5.4497407753231574e-05
434984.0,4,-12601696.012192288,8433966.631639529,-21761608.539744664,-1717.7790618508898,-3459.3176749791423,-362.25578134992924,5.44979856984666e-05
435584.0,4,-13582616.480090259,6328687.474166113,-21895094.068615522,-1549.9628695939368,-3553.9363162292007,-82.42862935410561,5.4498624260732285e-05
436184.0,4,-14459270.79717613,4174824.314727324,-21860469.127598647,-1370.4075891242544,-3621.1902559318773,197.7722185217361,5.449939574650317e-05
436784.0,4,-15225033.785780981,1988941.9584066798,-21658157.876982342,-1180.5179121664912,-3660.6195823190733,476.1868341241988,5.450016083679073e-05
437384.0,4,-15874144.367133811,-212181.2761166934,-21289870.963143546,-981.7694854794454,-3671.972587756648,750.6845926465226,5.450099062103463e-05
437984.0,4,-16401746.087053904,-2411682.1744420184,-20758587.618487403,-775.7013976351055,-3655.21685788366,1019.1707656583922,5.450188547273232e-05
438584.0,4,-16803920.959378723,-4592742.339185852,-20068527.963350363,-563.902767188165,-3610.535136439923,1279.6047415592845,5.4502845266753266e-05
439184.0,4,-17077715.780417323,-6738716.273518921,-19225116.105820667,-348.0002370745116,-3538.3222664150585,1530.0151710538921,5.450386938222604e-05
439784.0,4,-17221160.94348093,-8833257.19820087,-18234934.402077056,-129.6453768193967,-3439.180568618185,1768.5143536318938,5.450495670917295e-05
440384.0,4,-17233281.722707357,-10860439.697621487,-17105669.347145222,89.49790848136058,-3313.9137408225715,1993.3117785131817,5.450610565878449e-05
440984.0,4,-17114102.050998613,-12804878.339052293,-15846049.61345985,307.76586947099827,-3163.519367977878,2202.7267458034526,5.4507314177201506e-05
441584.0,4,-16864640.869254414,-14651841.461550646,-14465776.795731056,523.5072176981132,-2989.180139416523,2395.2000054519713,5.450857976265147e-05
442184.0,4,-16486901.173073083,-16387359.38589701,-12975449.455644958,735.0951649721353,-2792.2538726618623,2569.3043628155046,5.4509899485766045e-05
442784.0,4,-15983851.928650588,-17998326.35384086,-11386481.089226188,940.9391240793689,-2574.262445559213,2723.754210054866,5.4511270012890316e-05
443384.0,4,-15359403.243306383,-19472595.057032987,-9711013.160153396,1139.494326578174,-2336.8830783462013,2857.416474160513,5.451228968117187e-05
443984.0,4,-14618373.938477263,-20799066.20378218,-7961820.803077098,1329.2792904563817,-2081.9221678328836,2969.3077681133223,5.451375005593696e-05
444584.0,4,-13766454.732345566,-21967765.1686092,-6152219.656998247,1508.8763038557222,-1811.3211751362478,3058.6158727629077,5.45152490944169e-05
445184.0,4,-12810163.299053254,-22969914.935448177,-4295964.078262293,1676.9476355687766,-1527.129276499495,3124.6944337274776,5.4516782133345073e-05
445784.0,4,-11756794.680581942,-23797997.938742764,-2407145.242570826,1832.2430841155406,-1231.4915521511916,3167.06941201325,5.451834425896613e-05
446384.0,4,-10614366.155432874,-24445809.14153036,-500086.74328032945,1973.6084721357834,-926.6334805092417,3185.441779089762,5.451993034364796e-05
446984.0,4,-9391557.178471753,-24908499.644798353,1410761.1074326977,2099.9934606282072,-614.8450260228432,3179.689064286018,5.452153508387012e-05
447584.0,4,-8097644.81414764,-25182610.602585908,3310927.577181954,2210.458652408177,-298.4644091456638,3149.8657632146615,5.452315303933588e-05
448184.0,4,-6742435.104709109,-25266097.272828225,5186027.719605276,2304.1819570667194,20.13835534616169,3096.2026185722584,5.4524778672952975e-05
448784.0,4,-5336190.832411827,-25158343.08853164,7021867.803506806,2380.4641921474304,338.57806736242924,3019.1047868840137,5.4526406391426e-05
449384.0,4,-3889556.1502139987,-24860163.687576395,8804549.289647836,2438.7338972840357,654.4710149033309,2919.1489067057623,5.4528030586203245e-05
449984.0,4,-2413478.569250838,-24373800.892355863,10520570.691234732,2478.551339742892,965.4516297797393,2797.0790856126655,5.452964567451946e-05
450584.0,4,-919128.6273474712,-23702906.70904063,12156926.939309046,2499.6112606140796,1269.190468852807,2653.7991047143787,5.4531316715927434e-05
451184.0,4,582181.2563919555,-22852517.35504053,13701204.093969919,2501.7469374883494,1563.4049720958292,2490.377121771166,5.453289728638469e-05
451784.0,4,2079080.4874323513,-21829017.47967156,15141672.220913406,2484.929029902758,1845.8838545799924,2308.0224044945926,5.4534452551210356e-05
452384.0,4,3560223.347345706,-20640095.04702402,16467371.831722653,2449.267927299442,2114.4974524106815,2108.0879017140755,5.4535977433148835e-05
452984.0,4,5014372.604146602,-19294686.683173362,17668195.820683893,2395.012990800289,2367.2143752479183,1892.0584946205101,5.4537467078454896e-05
453584.0,4,6430482.54350914,-17802914.06817305,18734965.53010299,2322.5513339566755,2602.1163084956265,1661.5409811257193,5.453891689311831e-05
454184.0,4,7797780.958291693,-16176011.66316666,19659500.5097179,2232.405686134567,2817.412201392263,1418.2531696152018,5.454032257739795e-05
454784.0,4,9105849.547864007,-14426246.178132841,20434681.459377483,2125.231331651537,3011.4517482822666,1164.0121252495517,5.4541680158420706e-05
455384.0,4,10344702.177771473,-12566828.239064075,21054505.87298652,2001.8121213896998,3182.7380682849594,900.7216180036446,5.454298602060609e-05
455984.0,4,11504860.451298594,-10611816.767348778,21514135.933611725,1863.0555579251304,3329.9394868901763,630.3588284116082,5.4544236933684306e-05
456584.0,4,12577426.04782942,-8576016.638710158,21809938.245000463,1709.9869602991753,3451.900321909191,354.9603744703146,5.454543007808458e-05
457184.0,4,13554149.288934406,-6474870.244066997,21939515.02400332,1543.7427204472044,3547.6505759156257,76.6077312699011,5.454656306748055e-05
457784.0,4,14427493.160495538,-4324343.900001813,21901726.296758242,1365.564811149388,3616.4133266286244,-202.5861728245163,5.454770149437731e-05
458384.0,4,15190693.757221565,-2140807.869180258,21696703.418545235,1176.7837096893786,3657.6163885391406,-480.4993812685685,5.454870887218902e-05
458984.0,4,15837812.854132995,59083.36934122909,21325852.568972956,978.8219709146542,3670.8914704025397,-755.0063768283458,5.454965172627461e-05
459584.0,4,16363787.328207286,2258518.801365125,20791849.041640118,773.1755028143143,3656.0830220828466,-1024.0011982178428,5.4550529564905454e-05
460184.0,4,16764470.951824086,4440657.971278659,20098621.80506365,561.4048777601807,3613.2499432400637,-1285.4119134144748,5.455134239315392e-05
460784.0,4,17036669.797343254,6588759.9187196195,19251328.35265939,345.1238186762182,3542.6667988090667,-1537.2168422557695,5.455209071478599e-05
461384.0,4,17178170.58781253,8686312.381297268,18256319.883924592,125.98708861625232,3444.823358978553,-1777.460636349923,5.4552775530309536e-05
461984.0,4,17187761.656233795,10717160.253299542,17121096.932618942,-94.32213291149742,3320.4224162252995,-2004.270077005884,5.4553398331134384e-05
462584.0,4,17065246.22650031,12665632.26303406,15854255.64156929,-314.10529353733773,3170.3758467259127,-2215.869446750946,5.455396108983248e-05
463184.0,4,16811447.786085993,14516664.813051127,14465424.971010052,-531.6618286783445,2995.798900092697,-2410.5953265518583,5.455446624652013e-05
463784.0,4,16428207.383601118,16255921.9192993,12965195.21707567,-745.3027275968577,2798.002719683817,-2586.910669356692,5.455491669141978e-05
464384.0,4,15918372.753006998,17869910.18847973,11365038.307929289,-953.3641854623498,2578.485115473345,-2743.418001263807,5.455531574369513e-05
464984.0,4,15285779.055018887,19346088.421154246,9677219.809262166,-1154.2228044757055,2338.916078290543,-2878.870292477471,5.455527229854207e-05
465584.0,4,14535222.432753246,20672967.126585376,7914707.032124484,-1346.3027559046748,2081.1392992150872,-2992.1872766411425,5.455558032795884e-05
466184.0,4,13672423.604965642,21840205.822798263,6091064.771767876,-1528.098203080678,1807.1371146487986,-3082.4571567671424,5.455584921649103e-05
466784.0,4,12703985.64043463,22838696.128785606,4220351.406146223,-1698.179910816423,1519.0287434537042,-3148.950359809463,5.45560837166678e-05
467384.0,4,11637343.23858072,23660637.457555506,2317007.6335694264,-1855.2088641591072,1219.0499791254153,-3191.124960666198,5.455628885423155e-05
467984.0,4,10480705.102967147,24299601.777257856,395742.09031526424,-1997.9476872743896,909.5351331064695,-3208.631875650877,5.455646988864456e-05
468584.0,4,9242989.668077692,24750587.188119877,-1528585.6741854066,-2125.2712324608633,592.8979779771416,-3201.3183704643134,5.455663227152517e-05
469184.0,4,7933754.717962414,25010059.759289183,-3441083.8232856556,-2236.1762219143257,271.6118738087308,-3169.2298279491542,5.455678160337218e-05
469784.0,4,6563121.505287421,25075983.187455535,-5326947.3910927465,-2329.789834841154,-51.81072565332215,-3112.6097419484545,5.455692358895698e-05
470384.0,4,5141694.042142171,24947835.964531645,-7171576.889540697,-2405.3771445005877,-374.8391799180554,-3031.897925636926,5.455706399177972e-05
470984.0,4,3680474.2883686936,24626615.872525036,-8960695.282221375,-2462.3473235132747,-694.9457676295063,-2927.7269452784594,5.4557208587997026e-05
471584.0,4,2190774.008105916,24114831.75766692,-10680462.257764861,-2500.2585510283843,-1009.6267736361017,-2800.9168129906097,5.455736312023577e-05
472184.0,4,684124.2490614755,23416482.638405465,-12317584.541627947,-2518.821709590635,-1316.4225603009795,-2652.471163840986,5.455760112168719e-05
472784.0,4,-827817.6505233422,22537024.439951066,-13859422.576800292,-2517.901991732482,-1612.9410084594276,-2483.5560439008304,5.455779222846824e-05
473384.0,4,-2333360.315698332,21483324.841855638,-15294089.393774888,-2497.520570970998,-1896.872820599367,-2295.508618432701,5.455800985401655e-05
473984.0,4,-3820872.235950143,20263606.08911305,-16610544.992433961,-2457.853376107296,-2166.0132777375284,-2089.81317717446,5.455825915829457e-05
474584.0,4,-5278874.012164705,18887377.125985976,-17798682.407751597,-2399.229266518027,-2418.279397515442,-1868.0914671387284,5.4558545049311256e-05
475184.0,4,-6696129.13794678,17365355.31863837,-18849405.913630527,-2322.126711041824,-2651.726580948755,-1632.0887946182588,5.4558872144667997e-05
475784.0,4,-8061732.362880672,15709378.633091785,-19754700.56349591,-2227.1691820481574,-2864.5639064949996,-1383.6591587517175,5.455924473565168e-05
476384.0,4,-9365194.891937848,13932309.128702473,-20507692.547803234,-2115.119330920263,-3055.1679429968835,-1124.74957871426,5.4559666754166056e-05
476984.0,4,-10596525.721008223,12047928.694223933,-21102699.948276985,-1986.8720237612035,-3222.094974417004,-857.3837814894645,5.456014174276067e-05
477584.0,4,-11746308.46072198,10070828.007003713,-21535273.569450155,-1843.446326917177,-3364.0915513600967,-583.6454192421577,5.456067282798121e-05
478184.0,4,-12805773.058116022,8016289.735987045,-21802227.628283534,-1685.976540776335,-3480.1033066698014,-305.6609846610061,5.456126269722965e-05
478784.0,4,-13766861.887056753,5900167.036286827,-21901660.18082915,-1515.702387177729,-3569.2819944026305,-25.582589460044684,5.456191357928518e-05
479384.0,4,-14622289.766865663,3738758.652934417,-21832963.326604247,-1333.95459270042,-3630.989359223261,254.42917469246783,5.4562721130544036e-05
479984.0,4,-15365597.407298027,1548680.2514279177,-21596822.983607605,-1142.159087440681,-3664.806108144632,532.2225777173564,5.456349902901885e-05
480584.0,4,-15991198.065439805,-653263.5002996782,-21195208.72937351,-941.8024083436486,-3670.52524931476,805.6708369897483,5.4564341726834575e-05
481184.0,4,-16494417.196317654,-2850209.5536335595,-20631353.920950152,-734.434814525071,-3648.1576166543136,1072.688894384026,5.456524949839072e-05
481784.0,4,-16871524.693286963,-5025365.460145558,-19909726.080689974,-521.6541488035998,-3597.9287054434785,1331.2489377761535,5.456622211979559e-05
482384.0,4,-17119759.731453866,-7162137.067703579,-19035988.16658743,-305.0933027060179,-3520.2752942120715,1579.395402168927,5.456725887250416e-05
482984.0,4,-17237348.099014882,-9244253.764824193,-18016951.093157053,-86.40760927000701,-3415.8405197603015,1815.259193022741,5.456835855068361e-05
483584.0,4,-17223511.997014776,-11255890.378101751,-16860517.983098328,132.73773846832023,-3285.4674901512813,2037.071047681358,5.456951947219387e-05
484184.0,4,-17078472.343014143,-13181784.87708048,-15575620.676215332,350.6801515605266,-3130.1915274821067,2243.1739630175452,5.4570739493046544e-05
484784.0,4,-16803443.665870927,-15007351.093842715,-14172149.061941618,565.7719066446962,-2951.2311373228167,2432.0346291817,5.4572016025184725e-05
485384.0,4,-16400621.727155864,-16718785.720037345,-12660873.835674187,776.3921265039695,-2749.9778050702485,2602.2538204267335,5.457334605740721e-05
485984.0,4,-15873164.049599126,-18303168.901339367,-11053363.307297718,980.9584081775691,-2527.984721286787,2752.5757042564846,5.457472617924479e-05
486584.0,4,-15225163.659764301,-19748557.511854406,-9361895.22716643,1177.9386380367882,-2286.95798240166,2881.896850442859,5.4576196981578036e-05
487184.0,4,-14461615.77791491,-21044072.240588877,-7599362.414033785,1365.859222631278,-2028.7298233176975,2989.2700117003974,5.457766536038834e-05
487784.0,4,-13588379.088286404,-22179974.030537482,-5779177.515119359,1543.319203576329,-1755.2650485054533,3073.9150438937186,5.457917149055313e-05
488384.0,4,-12612130.113601662,-23147734.24381475,-3915171.553014469,1708.9971727744723,-1468.633069825727,3135.2202815970304,5.4580710656529286e-05
488984.0,4,-11540312.41429431,-23940094.94222857,-2021491.3264071257,1861.660998012269,-1170.9961200554776,3172.747015139848,5.4582277899489506e-05
489584.0,4,-10381080.442936487,-24551120.081869498,-112494.6904722948,2000.17618632619,-864.5936603416947,3186.231950937668,5.4583868054224776e-05
490184.0,4,-9143238.551262524,-24976237.19100359,1797355.3176270544,2123.513560852145,-551.7263996350641,3175.5885258474473,5.4585475787373136e-05
490784.0,4,-7836175.575917695,-25212269.317120843,3693596.8118426334,2230.7562212123694,-234.74001404487,3140.907084903091,5.4587095636721244e-05
491384.0,4,-6469795.448020238,-25257457.08425127,5561875.158350626,2321.1057602969627,83.99134817339745,3082.4539343108763,5.458872205132337e-05
491984.0,4,-5054444.2885874,-25111470.75599077,7388048.161930383,2393.887712632117,402.0816920954122,3000.6692837149826,5.4590349432180833e-05
492584.0,4,-3600834.4670186955,-24775412.25313788,9158289.664698007,2448.5562114655822,717.1498494694206,2896.164093626452,5.4591972173224335e-05
493184.0,4,-2119966.113311328,-24251807.12753163,10859190.895913672,2484.697833329271,1026.8361180576107,2769.715845694256,5.4593584702340626e-05
493784.0,4,-623046.4625430964,-23544586.540543325,12477859.138063297,2502.0337665399525,1328.8202032700096,2622.261579195296,5.459525182123406e-05
494384.0,4,878591.6672705375,-22659059.498170108,14002011.800892197,2500.4253437434804,1620.831919741568,2454.8982443780133,5.45968276465711e-05
494984.0,4,2373573.7965843156,-21601874.8317892,15420068.427028306,2479.8702819216983,1900.6755931311418,2268.8653952741133,5.459837714323044e-05
495584.0,4,3850566.7502142955,-20380974.42055798,16721235.948378947,2440.506460867029,2166.240227819857,2065.5434855729604,5.459989527637777e-05
496184.0,4,5298362.288479756,-19005536.66513155,17895589.575640153,2382.6105912114685,2415.5160946807614,1846.4429445813787,5.46013772419911e-05
496784.0,4,6705959.992491358,-17485911.126045197,18934147.629112866,2306.5968161935075,2646.609416590888,1613.193979109578,5.460281850276241e-05
497384.0,4,8062649.000896825,-15833544.574457124,19828939.95878838,2213.0143942666223,2857.756422013187,1367.5354928492766,5.4604214822259876e-05
497984.0,4,9358088.049113575,-14060898.870965337,20573069.448242906,2102.5444562098605,3047.3366734444458,1111.303167470575,5.4605562297107025e-05
498584.0,4,10582383.261387922,-12181361.141695105,21160766.12624611,1975.9958341475108,3213.8855754892725,846.4167558730793,5.4606857386941004e-05
499184.0,4,11726163.147382386,-10209146.775035707,21587433.44251826,1834.2999643613277,3356.1059657066503,574.8666449807693,5.460809694191955e-05
499784.0,4,12780650.258748721,-8159195.817189708,21849686.30017316,1678.504871039483,3472.8786904000985,298.6997531205132,5.460927822755505e-05
500384.0,4,13737728.967695633,-6047063.399871775,21945380.477478605,1509.7682441830268,3563.272067407147,20.004835287791636,5.461039894666532e-05
500984.0,4,14590008.61219647,-3888805.3491922664,21873633.01324518,1329.3504792235003,3626.550455244988,-259.1003188352127,5.461105934435185e-05
501584.0,4,15330882.819950718,-1700856.8869376178,21634833.813422564,1138.6026311199103,3662.1799408860497,-536.4941017487739,5.461205384433452e-05
502184.0,4,15954581.333213674,500087.5862247702,21230647.175260045,938.9619706928479,3669.835777626971,-810.052673941917,5.4612983693075135e-05
502784.0,4,16456217.870742708,2697202.4419767745,20664004.163983162,731.9383843047533,3649.405198681064,-1077.6756568936316,5.461384849808842e-05
503384.0,4,16831830.771759957,4873658.358563328,19939085.201098476,519.1042156652034,3600.990246461277,-1337.2999970684607,5.461464836429333e-05
503984.0,4,17078417.046128057,7012751.379018036,19061292.949525755,302.08262462756056,3524.908656733195,-1586.916171232528,5.4615383895140094e-05
504584.0,4,17193959.298685033,9098032.036141686,18037215.546578128,82.53536482819186,3421.693056511186,-1824.5842212434313,5.461605618988228e-05
505184.0,4,17177445.19946706,11113433.528042756,16874580.317168336,-137.84993441463098,3292.0884310767947,-2048.449477793129,5.4616666836956374e-05
505784.0,4,17028879.223499283,13043397.902409142,15582198.184257178,-357.37288659386013,3137.047830669239,-2256.7578277727885,5.461721790346367e-05
506384.0,4,16749286.44205276,14872999.191204064,14169899.081468677,-574.3337621474375,2957.7263043937123,-2447.870376865065,5.46177119207836e-05
506984.0,4,16340708.211492997,16588062.431465922,12648458.762886545,-787.0470848806568,2755.473067520638,-2620.2773579131476,5.461815186638313e-05
507584.0,4,15806189.675617136,18175277.513530664,11029517.496019598,-993.8552898046379,2531.821928345222,-2772.611136793055,5.461854114192332e-05
508184.0,4,15149758.941791918,19622307.229813386,9325490.831456093,-1193.1444758897267,2288.4774814475436,-2903.6563013439877,5.461895407091831e-05
508784.0,4,14376398.902644183,20917886.00328602,7549475.582558065,-1383.3491972342729,2027.3122986760688,-3012.3679474423916,5.461925395964221e-05
509384.0,4,13492009.301348083,22051914.650058538,5715145.200460196,-1562.9783730394013,1750.3375106019616,-3097.8698045983333,5.461951564486664e-05
509984.0,4,12503363.039104082,23015541.84170931,3836644.572997341,-1730.619364729175,1459.6968635809442,-3159.4698647618566,5.461974393633699e-05
510584.0,4,11418053.985291671,23801237.737794124,1928477.9767913413,-1884.9520892683856,1157.647134860018,-3196.6649483346728,5.461994390921473e-05
511184.0,4,10244437.988480406,24402856.550621185,5394.081929910072,-2024.7602852256346,846.5398644027111,-3209.1455606538284,5.462012086414665e-05
511784.0,4,8991567.340133246,24815687.807828262,-1917731.477943741,-2148.941924956354,528.8021224439648,-3196.799050607378,5.462028028533415e-05
512384.0,4,7669119.243871195,25036495.779707767,-3826014.922405641,-2256.5186573645346,206.91649885852473,-3159.711020847157,5.4620427796965796e-05
512984.0,4,6287318.911824987,25063546.657600958,-5704683.45510168,-2346.6441760853504,-116.59948677428486,-3098.1649603186065,5.4620569118396373e-05
513584.0,4,4856857.970873721,24896623.196282662,-7539193.624873863,-2418.611420272393,-439.21434577787943,-3012.6400919981,5.4620710018471096e-05
514184.0,4,3388808.9142176155,24537026.664856594,-9315347.836821508,-2471.858529238822,-758.4037366092522,-2903.8074513392785,5.462085626940458e-05
514784.0,4,1894536.3767180322,23987566.084897645,-11019407.950936079,-2505.973487702643,-1071.6715187691814,-2772.524233484432,5.4621013600629375e-05
515384.0,4,385606.4002752863,23252534.98092136,-12638204.557251839,-2520.7005771583463,-1376.569207290819,-2619.828360290946,5.4620789972130525e-05
515984.0,4,-1126307.4957258338,22337675.225436874,-14159243.08761638,-2515.9296640470593,-1670.7213739135934,-2446.9220769123904,5.4620986019158075e-05
516584.0,4,-2629515.9366144314,21250129.969990477,-15570800.951713001,-2491.715594403785,-1951.837818168226,-2255.172662760191,5.4621209635479085e-05
517184.0,4,-4112407.7714299913,19998384.03781069,-16862020.583752584,-2448.264728122419,-2217.737010554153,-2046.0933213885303,5.462146593340242e-05
517784.0,4,-5563542.0653780885,18592193.969904255,-18022993.96119678,-2385.935833930641,-2466.362573264996,-1821.331985230313,5.462175976540501e-05
518384.0,4,-6971738.4839119725,17042507.78513174,-19044839.10218903,-2305.2365102408676,-2695.7996663287777,-1582.6572102806063,5.462209568616595e-05
518984.0,4,-8326165.108332753,15361375.361746557,-19919767.78778178,-2206.818332943585,-2904.289994354584,-1331.94313435426,5.4622477917208344e-05
431984.0,5,25530292.849270664,-3216966.526825919,6491699.367609414,1069.0812519270344,2107.7889301837695,-3073.616940077639,-0.00023212971093305995
432584.0,5,26073062.98661529,-1941645.0034143236,4624911.957881473,738.9491663663446,2140.7895893215273,-3144.7408047950735,-0.00023213010819632447
433184.0,5,26416059.60566176,-651444.6340811339,2722677.680266061,403.6349194287823,2157.3544827879837,-3191.683747679696,-0.0002321304089770617
433784.0,5,26556945.039822917,643741.906752122,799604.2919308672,65.71836093001741,2157.4042745583265,-3214.1563104266565,-0.00023213061320068485
434384.0,5,26494932.897828456,1934012.206171154,-1129583.056726677,-272.2156266398052,2140.986058931839,-3212.0573898065686,-0.00023213072153037238
434984.0,5,26230785.199289564,3209529.6027604965,-3050154.685028984,-607.5967985548623,2108.2715571353306,-3185.4728503705455,-0.0002321307353577943
435584.0,5,25766797.807309084,4460597.320676677,-4947487.996353889,-937.8886598098796,2059.5544131108213,-3134.672755554849,-0.00023213065678844998
436184.0,5,25106774.582738854,5677730.6657382,-6807176.9680745015,-1260.606871596711,1995.242317741834,-3060.1091499868207,-0.0002321309394704224
436784.0,5,24255990.435252074,6851727.1443696385,-8615139.127889225,-1573.3370207322748,1915.8699798331756,-2962.4034026401146,-0.00023213068511273305
437384.0,5,23221144.401530147,7973733.0590005405,-10357718.309358045,-1873.7511208027984,1822.0682179734213,-2842.350879641313,-0.00023213034873797607
437984.0,5,22010302.58835316,9035307.626001172,-12021783.96,-2159.6236325871478,1714.5755238625695,-2700.9061674999275,-0.00023212993506171501
438584.0,5,20632832.04872571,10028483.08127931,-13594825.280790063,-2428.8461934019574,1594.2275170544108,-2539.176575943664,-0.00023212944936821026
439184.0,5,19099326.074424613,10945820.93441696,-15065040.140571995,-2679.4413524090915,1461.9501891371174,-2358.4129644359327,-0.00023212889746913664
439784.0,5,17421521.586147685,11780463.999397304,-16421418.20952248,-2909.5752142688643,1318.7526949407338,-2159.9998201454027,-0.00023212828565897842
440384.0,5,15612209.297788212,12526183.95076276,-17653817.891970325,-3117.5689674550467,1165.7197475661137,-1945.4446705912178,-0.00023212762066744197
